artist_id,artist_name,album_id,album_title,track_id,track_name,genre_name,genre_id
58,Deep Purple,61,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,776,Hush,Rock,1
58,Deep Purple,61,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,768,Knocking At Your Back Door,Rock,1
58,Deep Purple,61,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,771,Nobody's Home,Rock,1
58,Deep Purple,61,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,773,Perfect Strangers,Rock,1
58,Deep Purple,61,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,777,Smoke On The Water,Rock,1
58,Deep Purple,61,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,778,Space Trucking,Rock,1
58,Deep Purple,61,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,774,The Unwritten Law,Rock,1
58,Deep Purple,62,Machine Head,779,Highway Star,Rock,1
58,Deep Purple,62,Machine Head,784,Lazy,Rock,1
58,Deep Purple,62,Machine Head,780,Maybe I'm A Leo,Rock,1
58,Deep Purple,62,Machine Head,782,Never Before,Rock,1
58,Deep Purple,62,Machine Head,781,Pictures Of Home,Rock,1
58,Deep Purple,62,Machine Head,783,Smoke On The Water,Rock,1
58,Deep Purple,62,Machine Head,785,Space Truckin',Rock,1
58,Deep Purple,43,MK III The Final Concerts [Disc 1],543,Burn,Rock,1
58,Deep Purple,43,MK III The Final Concerts [Disc 1],545,Gypsy,Rock,1
58,Deep Purple,43,MK III The Final Concerts [Disc 1],546,Lady Double Dealer,Rock,1
58,Deep Purple,43,MK III The Final Concerts [Disc 1],547,Mistreated,Rock,1
58,Deep Purple,43,MK III The Final Concerts [Disc 1],548,Smoke On The Water,Rock,1
58,Deep Purple,43,MK III The Final Concerts [Disc 1],544,Stormbringer,Rock,1
58,Deep Purple,43,MK III The Final Concerts [Disc 1],549,You Fool No One,Rock,1
58,Deep Purple,63,Purpendicular,793,A Castle Full Of Rascals,Rock,1
58,Deep Purple,63,Purpendicular,794,A Touch Away,Rock,1
58,Deep Purple,63,Purpendicular,790,Cascades : I'm Not Your Lover,Rock,1
58,Deep Purple,63,Purpendicular,795,Hey Cisco,Rock,1
58,Deep Purple,63,Purpendicular,787,Loosen My Strings,Rock,1
58,Deep Purple,63,Purpendicular,792,Rosa's Cantina,Rock,1
58,Deep Purple,63,Purpendicular,796,Somebody Stole My Guitar,Rock,1
58,Deep Purple,63,Purpendicular,789,Sometimes I Feel Like Screaming,Rock,1
58,Deep Purple,63,Purpendicular,788,Soon Forgotten,Rock,1
58,Deep Purple,63,Purpendicular,791,The Aviator,Rock,1
58,Deep Purple,63,Purpendicular,797,The Purpendicular Waltz,Rock,1
58,Deep Purple,63,Purpendicular,786,Vavoom : Ted The Mechanic,Rock,1
58,Deep Purple,64,Slaves And Masters,802,Breakfast In Bed,Rock,1
58,Deep Purple,64,Slaves And Masters,800,Fire In The Basement,Rock,1
58,Deep Purple,64,Slaves And Masters,804,Fortuneteller,Rock,1
58,Deep Purple,64,Slaves And Masters,798,King Of Dreams,Rock,1
58,Deep Purple,64,Slaves And Masters,803,Love Conquers All,Rock,1
58,Deep Purple,64,Slaves And Masters,799,The Cut Runs Deep,Rock,1
58,Deep Purple,64,Slaves And Masters,805,Too Much Is Not Enough,Rock,1
58,Deep Purple,64,Slaves And Masters,801,Truth Hurts,Rock,1
58,Deep Purple,64,Slaves And Masters,806,Wicked Ways,Rock,1
58,Deep Purple,65,Stormbringer,813,High Ball Shooter,Rock,1
58,Deep Purple,65,Stormbringer,810,Hold On,Rock,1
58,Deep Purple,65,Stormbringer,809,Holy Man,Rock,1
58,Deep Purple,65,Stormbringer,811,Lady Double Dealer,Rock,1
58,Deep Purple,65,Stormbringer,808,Love Don't Mean a Thing,Rock,1
58,Deep Purple,65,Stormbringer,815,Soldier Of Fortune,Rock,1
58,Deep Purple,65,Stormbringer,807,Stormbringer,Rock,1
58,Deep Purple,65,Stormbringer,814,The Gypsy,Rock,1
58,Deep Purple,65,Stormbringer,812,You Can't Do it Right (With the One You Love),Rock,1
58,Deep Purple,66,The Battle Rages On,818,Anya,Rock,1
58,Deep Purple,66,The Battle Rages On,822,A Twist In The Tail,Rock,1
58,Deep Purple,66,The Battle Rages On,817,Lick It Up,Rock,1
58,Deep Purple,66,The Battle Rages On,823,Nasty Piece Of Work,Rock,1
58,Deep Purple,66,The Battle Rages On,825,One Man's Meat,Rock,1
58,Deep Purple,66,The Battle Rages On,821,Ramshackle Man,Rock,1
58,Deep Purple,66,The Battle Rages On,824,Solitaire,Rock,1
58,Deep Purple,66,The Battle Rages On,819,Talk About Love,Rock,1
58,Deep Purple,66,The Battle Rages On,816,The Battle Rages On,Rock,1
58,Deep Purple,66,The Battle Rages On,820,Time To Kill,Rock,1
58,Deep Purple,50,The Final Concerts (Disc 2),621,Going Down / Highway Star,Rock,1
58,Deep Purple,50,The Final Concerts (Disc 2),622,Mistreated (Alternate Version),Rock,1
58,Deep Purple,50,The Final Concerts (Disc 2),620,Space Truckin',Rock,1
58,Deep Purple,50,The Final Concerts (Disc 2),623,You Fool No One (Alternate Version),Rock,1
78,Def Leppard,67,Vault: Def Leppard's Greatest Hits,835,Action,Rock,1
78,Def Leppard,67,Vault: Def Leppard's Greatest Hits,831,Animal,Rock,1
78,Def Leppard,67,Vault: Def Leppard's Greatest Hits,837,Armageddon It,Rock,1
78,Def Leppard,67,Vault: Def Leppard's Greatest Hits,841,Bringin' On The Heartbreak,Rock,1
78,Def Leppard,67,Vault: Def Leppard's Greatest Hits,838,Have You Ever Needed Someone So Bad,Rock,1
78,Def Leppard,67,Vault: Def Leppard's Greatest Hits,832,Heaven Is,Rock,1
78,Def Leppard,67,Vault: Def Leppard's Greatest Hits,840,Hysteria,Rock,1
78,Def Leppard,67,Vault: Def Leppard's Greatest Hits,829,Let's Get Rocked,Rock,1
78,Def Leppard,67,Vault: Def Leppard's Greatest Hits,828,Love Bites,Rock,1
78,Def Leppard,67,Vault: Def Leppard's Greatest Hits,836,Make Love Like A Man,Rock,1
78,Def Leppard,67,Vault: Def Leppard's Greatest Hits,827,Photograph,Rock,1
78,Def Leppard,67,Vault: Def Leppard's Greatest Hits,826,Pour Some Sugar On Me,Rock,1
78,Def Leppard,67,Vault: Def Leppard's Greatest Hits,833,Rocket,Rock,1
78,Def Leppard,67,Vault: Def Leppard's Greatest Hits,839,Rock Of Ages,Rock,1
78,Def Leppard,67,Vault: Def Leppard's Greatest Hits,830,Two Steps Behind [Acoustic Version],Rock,1
78,Def Leppard,67,Vault: Def Leppard's Greatest Hits,834,When Love & Hate Collide,Rock,1
79,Dennis Chambers,68,Outbreak,849,"Baltimore, DC",Jazz,2
79,Dennis Chambers,68,Outbreak,844,Groovus Interruptus,Jazz,2
79,Dennis Chambers,68,Outbreak,846,In Time,Jazz,2
79,Dennis Chambers,68,Outbreak,843,Otay,Jazz,2
79,Dennis Chambers,68,Outbreak,848,Outbreak,Jazz,2
79,Dennis Chambers,68,Outbreak,845,Paris On Mine,Jazz,2
79,Dennis Chambers,68,Outbreak,847,Plan B,Jazz,2
79,Dennis Chambers,68,Outbreak,842,Roll Call,Jazz,2
79,Dennis Chambers,68,Outbreak,850,Talkin Loud and Saying Nothin,Jazz,2
80,Djavan,69,Djavan Ao Vivo - Vol. 02,862,Acelerou,Latin,7
80,Djavan,69,Djavan Ao Vivo - Vol. 02,857,Álibi,Latin,7
80,Djavan,69,Djavan Ao Vivo - Vol. 02,854,Boa Noite,Latin,7
80,Djavan,69,Djavan Ao Vivo - Vol. 02,853,Cigano,Latin,7
80,Djavan,69,Djavan Ao Vivo - Vol. 02,858,Esquinas,Latin,7
80,Djavan,69,Djavan Ao Vivo - Vol. 02,860,Eu Te Devoro,Latin,7
80,Djavan,69,Djavan Ao Vivo - Vol. 02,856,Faltando Um Pedaço,Latin,7
80,Djavan,69,Djavan Ao Vivo - Vol. 02,855,Fato Consumado,Latin,7
80,Djavan,69,Djavan Ao Vivo - Vol. 02,861,Lilás,Latin,7
80,Djavan,69,Djavan Ao Vivo - Vol. 02,852,Meu Bem-Querer,Latin,7
80,Djavan,69,Djavan Ao Vivo - Vol. 02,851,Pétala,Latin,7
80,Djavan,69,Djavan Ao Vivo - Vol. 02,859,Se...,Latin,7
80,Djavan,69,Djavan Ao Vivo - Vol. 02,863,Um Amor Puro,Latin,7
80,Djavan,70,Djavan Ao Vivo - Vol. 1,867,Açai,Latin,7
80,Djavan,70,Djavan Ao Vivo - Vol. 1,873,A Carta,Latin,7
80,Djavan,70,Djavan Ao Vivo - Vol. 1,875,Acelerou,Latin,7
80,Djavan,70,Djavan Ao Vivo - Vol. 1,870,Amar É Tudo,Latin,7
80,Djavan,70,Djavan Ao Vivo - Vol. 1,871,Azul,Latin,7
80,Djavan,70,Djavan Ao Vivo - Vol. 1,869,Flor De Lis,Latin,7
80,Djavan,70,Djavan Ao Vivo - Vol. 1,865,Nem Um Dia,Latin,7
80,Djavan,70,Djavan Ao Vivo - Vol. 1,866,Oceano,Latin,7
80,Djavan,70,Djavan Ao Vivo - Vol. 1,864,Samurai,Latin,7
80,Djavan,70,Djavan Ao Vivo - Vol. 1,872,Seduzir,Latin,7
80,Djavan,70,Djavan Ao Vivo - Vol. 1,868,Serrado,Latin,7
80,Djavan,70,Djavan Ao Vivo - Vol. 1,874,Sina,Latin,7
80,Djavan,70,Djavan Ao Vivo - Vol. 1,876,Um Amor Puro,Latin,7
157,Dread Zeppelin,252,Un-Led-Ed,3225,Your Time Is Gonna Come,Rock,1
37,Ed Motta,47,The Best of Ed Motta,594,Agora Que O Dia Acordou,Latin,7
37,Ed Motta,47,The Best of Ed Motta,596,A Rua,Latin,7
37,Ed Motta,47,The Best of Ed Motta,591,Baixo Rio,Latin,7
37,Ed Motta,47,The Best of Ed Motta,593,Do You Have Other Loves?,Latin,7
37,Ed Motta,47,The Best of Ed Motta,585,Entre E Ouça,Latin,7
37,Ed Motta,47,The Best of Ed Motta,595,Já!!!,Latin,7
37,Ed Motta,47,The Best of Ed Motta,584,Manuel,Latin,7
37,Ed Motta,47,The Best of Ed Motta,590,Seis Da Tarde,Latin,7
37,Ed Motta,47,The Best of Ed Motta,583,Solução,Latin,7
37,Ed Motta,47,The Best of Ed Motta,592,Sombras Do Meu Destino,Latin,7
37,Ed Motta,47,The Best of Ed Motta,586,Um Contrato Com Deus,Latin,7
37,Ed Motta,47,The Best of Ed Motta,587,Um Jantar Pra Dois,Latin,7
37,Ed Motta,47,The Best of Ed Motta,589,Um Love,Latin,7
37,Ed Motta,47,The Best of Ed Motta,588,Vamos Dançar,Latin,7
242,Edo de Waart & San Francisco Symphony,307,"Adams, John: The Chairman Dances",3441,Two Fanfares for Orchestra: II. Short Ride in a Fast Machine,Classical,24
41,Elis Regina,71,Elis Regina-Minha História,883,"Alô, Alô, Marciano",Latin,7
41,Elis Regina,71,Elis Regina-Minha História,890,Aprendendo A Jogar,Latin,7
41,Elis Regina,71,Elis Regina-Minha História,887,As Aparências Enganam,Latin,7
41,Elis Regina,71,Elis Regina-Minha História,879,Atrás da Porta,Latin,7
41,Elis Regina,71,Elis Regina-Minha História,881,Casa no Campo,Latin,7
41,Elis Regina,71,Elis Regina-Minha História,880,"Dois Pra Lá, Dois Pra Cá",Latin,7
41,Elis Regina,71,Elis Regina-Minha História,885,Fascinação,Latin,7
41,Elis Regina,71,Elis Regina-Minha História,888,Madalena,Latin,7
41,Elis Regina,71,Elis Regina-Minha História,889,Maria Rosa,Latin,7
41,Elis Regina,71,Elis Regina-Minha História,884,Me Deixas Louca,Latin,7
41,Elis Regina,71,Elis Regina-Minha História,877,O Bêbado e a Equilibrista,Latin,7
41,Elis Regina,71,Elis Regina-Minha História,878,O Mestre-Sala dos Mares,Latin,7
41,Elis Regina,71,Elis Regina-Minha História,882,Romaria,Latin,7
41,Elis Regina,71,Elis Regina-Minha História,886,Saudosa Maloca,Latin,7
235,"Emanuel Ax, Eugene Ormandy & Philadelphia Orchestra",301,Chopin: Piano Concertos Nos. 1 & 2,3434,"Concerto for Piano No. 2 in F Minor, Op. 21: II. Larghetto",Classical,24
272,Emerson String Quartet,344,Schubert: The Late String Quartets & String Quintet (3 CD's),3500,"String Quartet No. 12 in C Minor, D. 703 ""Quartettsatz"": II. Andante - Allegro assai",Classical,24
208,English Concert & Trevor Pinnock,315,Handel: Music for the Royal Fireworks (Original Version 1749),3449,"Music for the Royal Fireworks, HWV351 (1749): La Réjouissance",Classical,24
208,English Concert & Trevor Pinnock,274,Pachelbel: Canon & Gigue,3405,Canon and Gigue in D Major: I. Canon,Classical,24
263,"Equale Brass Ensemble, John Eliot Gardiner & Munich Monteverdi Orchestra and Choir",333,Purcell: Music for the Queen Mary,3488,"Music for the Funeral of Queen Mary: VI. ""Thou Knowest, Lord, the Secrets of Our Hearts""",Classical,24
81,Eric Clapton,72,The Cream Of Clapton,901,After Midnight,Blues,6
81,Eric Clapton,72,The Cream Of Clapton,892,Badge,Blues,6
81,Eric Clapton,72,The Cream Of Clapton,898,Bell Bottom Blues,Blues,6
81,Eric Clapton,72,The Cream Of Clapton,899,Cocaine,Blues,6
81,Eric Clapton,72,The Cream Of Clapton,895,Crossroads,Blues,6
81,Eric Clapton,72,The Cream Of Clapton,908,I Can't Stand It,Blues,6
81,Eric Clapton,72,The Cream Of Clapton,893,I Feel Free,Blues,6
81,Eric Clapton,72,The Cream Of Clapton,900,I Shot The Sheriff,Blues,6
81,Eric Clapton,72,The Cream Of Clapton,904,Knockin On Heavens Door,Blues,6
81,Eric Clapton,72,The Cream Of Clapton,903,Lay Down Sally,Blues,6
81,Eric Clapton,72,The Cream Of Clapton,891,Layla,Blues,6
81,Eric Clapton,72,The Cream Of Clapton,906,Let It Grow,Blues,6
81,Eric Clapton,72,The Cream Of Clapton,907,Promises,Blues,6
81,Eric Clapton,72,The Cream Of Clapton,896,Strange Brew,Blues,6
81,Eric Clapton,72,The Cream Of Clapton,894,Sunshine Of Your Love,Blues,6
81,Eric Clapton,72,The Cream Of Clapton,902,Swing Low Sweet Chariot,Blues,6
81,Eric Clapton,72,The Cream Of Clapton,897,White Room,Blues,6
81,Eric Clapton,72,The Cream Of Clapton,905,Wonderful Tonight,Blues,6
81,Eric Clapton,73,Unplugged,918,Alberta,Blues,6
81,Eric Clapton,73,Unplugged,1105,A Novidade,Latin,7
81,Eric Clapton,73,Unplugged,1111,A Paz,Latin,7
81,Eric Clapton,73,Unplugged,1117,Aquele Abraço,Latin,7
81,Eric Clapton,73,Unplugged,910,Before You Accuse Me,Blues,6
81,Eric Clapton,73,Unplugged,1112,Beira Mar,Latin,7
81,Eric Clapton,73,Unplugged,1110,Drão,Latin,7
81,Eric Clapton,73,Unplugged,1109,Esotérico,Latin,7
81,Eric Clapton,73,Unplugged,1116,Expresso 2222,Latin,7
81,Eric Clapton,73,Unplugged,911,Hey Hey,Blues,6
81,Eric Clapton,73,Unplugged,915,Layla,Blues,6
81,Eric Clapton,73,Unplugged,913,Lonely Stranger,Blues,6
81,Eric Clapton,73,Unplugged,920,Malted Milk,Blues,6
81,Eric Clapton,73,Unplugged,914,Nobody Knows You When You're Down & Out,Blues,6
81,Eric Clapton,73,Unplugged,921,Old Love,Blues,6
81,Eric Clapton,73,Unplugged,1118,Palco,Latin,7
81,Eric Clapton,73,Unplugged,1114,Parabolicamará,Latin,7
81,Eric Clapton,73,Unplugged,1108,Realce,Latin,7
81,Eric Clapton,73,Unplugged,1107,Refazenda,Latin,7
81,Eric Clapton,73,Unplugged,922,Rollin' And Tumblin',Blues,6
81,Eric Clapton,73,Unplugged,916,Running On Faith,Blues,6
81,Eric Clapton,73,Unplugged,1113,Sampa,Latin,7
81,Eric Clapton,73,Unplugged,919,San Francisco Bay Blues,Blues,6
81,Eric Clapton,73,Unplugged,909,Signe,Blues,6
81,Eric Clapton,73,Unplugged,1120,Sítio Do Pica-Pau Amarelo,Latin,7
81,Eric Clapton,73,Unplugged,912,Tears In Heaven,Blues,6
81,Eric Clapton,73,Unplugged,1115,Tempo Rei,Latin,7
81,Eric Clapton,73,Unplugged,1106,Tenho Sede,Latin,7
81,Eric Clapton,73,Unplugged,1119,Toda Menina Baiana,Latin,7
81,Eric Clapton,73,Unplugged,917,Walkin' Blues,Blues,6
226,Eugene Ormandy,292,"Holst: The Planets, Op. 32 & Vaughan Williams: Fantasies",3423,"Jupiter, the Bringer of Jollity",Classical,24
226,Eugene Ormandy,343,Respighi:Pines of Rome,3499,Pini Di Roma (Pinien Von Rom) \ I Pini Della Via Appia,Classical,24
226,Eugene Ormandy,311,Strauss: Waltzes,3445,On the Beautiful Blue Danube,Classical,24
82,Faith No More,74,Album Of The Year,929,Ashes To Ashes,Alternative & Punk,4
82,Faith No More,74,Album Of The Year,923,Collision,Alternative & Punk,4
82,Faith No More,74,Album Of The Year,931,Got That Feeling,Alternative & Punk,4
82,Faith No More,74,Album Of The Year,927,Helpless,Alternative & Punk,4
82,Faith No More,74,Album Of The Year,933,Home Sick Home,Alternative & Punk,4
82,Faith No More,74,Album Of The Year,925,Last Cup Of Sorrow,Alternative & Punk,4
82,Faith No More,74,Album Of The Year,928,Mouth To Mouth,Alternative & Punk,4
82,Faith No More,74,Album Of The Year,926,Naked In Front Of The Computer,Alternative & Punk,4
82,Faith No More,74,Album Of The Year,932,Paths Of Glory,Alternative & Punk,4
82,Faith No More,74,Album Of The Year,934,Pristina,Alternative & Punk,4
82,Faith No More,74,Album Of The Year,930,She Loves Me Not,Alternative & Punk,4
82,Faith No More,74,Album Of The Year,924,Stripsearch,Alternative & Punk,4
82,Faith No More,75,Angel Dust,944,A Small Victory,Alternative & Punk,4
82,Faith No More,75,Angel Dust,943,Be Aggressive,Alternative & Punk,4
82,Faith No More,75,Angel Dust,936,Caffeine,Alternative & Punk,4
82,Faith No More,75,Angel Dust,945,Crack Hitler,Alternative & Punk,4
82,Faith No More,75,Angel Dust,948,Easy,Alternative & Punk,4
82,Faith No More,75,Angel Dust,940,Everything's Ruined,Alternative & Punk,4
82,Faith No More,75,Angel Dust,946,Jizzlobber,Alternative & Punk,4
82,Faith No More,75,Angel Dust,942,Kindergarten,Alternative & Punk,4
82,Faith No More,75,Angel Dust,935,Land Of Sunshine,Alternative & Punk,4
82,Faith No More,75,Angel Dust,941,Malpractice,Alternative & Punk,4
82,Faith No More,75,Angel Dust,937,Midlife Crisis,Alternative & Punk,4
82,Faith No More,75,Angel Dust,947,Midnight Cowboy,Alternative & Punk,4
82,Faith No More,75,Angel Dust,938,RV,Alternative & Punk,4
82,Faith No More,75,Angel Dust,939,Smaller And Smaller,Alternative & Punk,4
82,Faith No More,76,King For A Day Fool For A Lifetime,963,Absolute Zero,Rock,1
82,Faith No More,76,King For A Day Fool For A Lifetime,955,Caralho Voador,Rock,1
82,Faith No More,76,King For A Day Fool For A Lifetime,954,Cuckoo For Caca,Rock,1
82,Faith No More,76,King For A Day Fool For A Lifetime,957,Digging The Grave,Rock,1
82,Faith No More,76,King For A Day Fool For A Lifetime,951,Evidence,Rock,1
82,Faith No More,76,King For A Day Fool For A Lifetime,949,Get Out,Rock,1
82,Faith No More,76,King For A Day Fool For A Lifetime,962,Just A Man,Rock,1
82,Faith No More,76,King For A Day Fool For A Lifetime,959,King For A Day,Rock,1
82,Faith No More,76,King For A Day Fool For A Lifetime,950,Ricochet,Rock,1
82,Faith No More,76,King For A Day Fool For A Lifetime,953,Star A.D.,Rock,1
82,Faith No More,76,King For A Day Fool For A Lifetime,958,Take This Bottle,Rock,1
82,Faith No More,76,King For A Day Fool For A Lifetime,952,The Gentle Art Of Making Enemies,Rock,1
82,Faith No More,76,King For A Day Fool For A Lifetime,961,The Last To Know,Rock,1
82,Faith No More,76,King For A Day Fool For A Lifetime,956,Ugly In The Morning,Rock,1
82,Faith No More,76,King For A Day Fool For A Lifetime,960,What A Day,Rock,1
82,Faith No More,77,The Real Thing,974,Edge Of The World,Alternative & Punk,4
82,Faith No More,77,The Real Thing,965,Epic,Alternative & Punk,4
82,Faith No More,77,The Real Thing,966,Falling To Pieces,Alternative & Punk,4
82,Faith No More,77,The Real Thing,964,From Out Of Nowhere,Alternative & Punk,4
82,Faith No More,77,The Real Thing,967,Surprise! You're Dead!,Alternative & Punk,4
82,Faith No More,77,The Real Thing,971,The Morning After,Alternative & Punk,4
82,Faith No More,77,The Real Thing,969,The Real Thing,Alternative & Punk,4
82,Faith No More,77,The Real Thing,970,Underwater Love,Alternative & Punk,4
82,Faith No More,77,The Real Thing,973,War Pigs,Alternative & Punk,4
82,Faith No More,77,The Real Thing,972,Woodpecker From Mars,Alternative & Punk,4
82,Faith No More,77,The Real Thing,968,Zombie Eaters,Alternative & Punk,4
83,Falamansa,78,Deixa Entrar,984,Asas,Latin,7
83,Falamansa,78,Deixa Entrar,982,Avisa,Latin,7
83,Falamansa,78,Deixa Entrar,979,Confidência,Latin,7
83,Falamansa,78,Deixa Entrar,975,Deixa Entrar,Latin,7
83,Falamansa,78,Deixa Entrar,988,Desaforo,Latin,7
83,Falamansa,78,Deixa Entrar,976,Falamansa Song,Latin,7
83,Falamansa,78,Deixa Entrar,980,Forró De Tóquio,Latin,7
83,Falamansa,78,Deixa Entrar,985,Medo De Escuro,Latin,7
83,Falamansa,78,Deixa Entrar,987,Minha Gata,Latin,7
83,Falamansa,78,Deixa Entrar,986,Oração,Latin,7
83,Falamansa,78,Deixa Entrar,983,Principiando/Decolagem,Latin,7
83,Falamansa,78,Deixa Entrar,978,Rindo À Toa,Latin,7
83,Falamansa,78,Deixa Entrar,977,Xote Dos Milagres,Latin,7
83,Falamansa,78,Deixa Entrar,981,Zeca Violeiro,Latin,7
241,"Felix Schmidt, London Symphony Orchestra & Rafael Frühbeck de Burgos",306,Elgar: Cello Concerto & Vaughan Williams: Fantasias,3440,"Concerto for Cello and Orchestra in E minor, Op. 85: I. Adagio - Moderato",Classical,24
84,Foo Fighters,79,In Your Honor [Disc 1],991,Best Of You,Rock,1
84,Foo Fighters,79,In Your Honor [Disc 1],992,DOA,Rock,1
84,Foo Fighters,79,In Your Honor [Disc 1],998,End Over End,Rock,1
84,Foo Fighters,79,In Your Honor [Disc 1],995,Free Me,Rock,1
84,Foo Fighters,79,In Your Honor [Disc 1],993,Hell,Rock,1
84,Foo Fighters,79,In Your Honor [Disc 1],989,In Your Honor,Rock,1
84,Foo Fighters,79,In Your Honor [Disc 1],990,No Way Back,Rock,1
84,Foo Fighters,79,In Your Honor [Disc 1],996,Resolve,Rock,1
84,Foo Fighters,79,In Your Honor [Disc 1],997,The Deepest Blues Are Black,Rock,1
84,Foo Fighters,79,In Your Honor [Disc 1],994,The Last Song,Rock,1
84,Foo Fighters,80,In Your Honor [Disc 2],1002,Another Round,Rock,1
84,Foo Fighters,80,In Your Honor [Disc 2],1007,Cold Day In The Sun,Rock,1
84,Foo Fighters,80,In Your Honor [Disc 2],1003,Friend Of A Friend,Rock,1
84,Foo Fighters,80,In Your Honor [Disc 2],1001,Miracle,Rock,1
84,Foo Fighters,80,In Your Honor [Disc 2],1005,On The Mend,Rock,1
84,Foo Fighters,80,In Your Honor [Disc 2],1004,Over And Out,Rock,1
84,Foo Fighters,80,In Your Honor [Disc 2],1008,Razor,Rock,1
84,Foo Fighters,80,In Your Honor [Disc 2],999,Still,Rock,1
84,Foo Fighters,80,In Your Honor [Disc 2],1006,Virginia Moon,Rock,1
84,Foo Fighters,80,In Your Honor [Disc 2],1000,What If I Do?,Rock,1
84,Foo Fighters,81,One By One,1009,All My Life,Alternative & Punk,4
84,Foo Fighters,81,One By One,1018,Burn Away,Alternative & Punk,4
84,Foo Fighters,81,One By One,1019,Come Back,Alternative & Punk,4
84,Foo Fighters,81,One By One,1013,Disenchanted Lullaby,Alternative & Punk,4
84,Foo Fighters,81,One By One,1015,Halo,Alternative & Punk,4
84,Foo Fighters,81,One By One,1011,Have It All,Alternative & Punk,4
84,Foo Fighters,81,One By One,1016,Lonely As You,Alternative & Punk,4
84,Foo Fighters,81,One By One,1010,Low,Alternative & Punk,4
84,Foo Fighters,81,One By One,1017,Overdrive,Alternative & Punk,4
84,Foo Fighters,81,One By One,1012,Times Like These,Alternative & Punk,4
84,Foo Fighters,81,One By One,1014,Tired Of You,Alternative & Punk,4
84,Foo Fighters,82,The Colour And The Shape,1020,Doll,Rock,1
84,Foo Fighters,82,The Colour And The Shape,1028,Enough Space,Rock,1
84,Foo Fighters,82,The Colour And The Shape,1030,Everlong,Rock,1
84,Foo Fighters,82,The Colour And The Shape,1029,February Stars,Rock,1
84,Foo Fighters,82,The Colour And The Shape,1022,"Hey, Johnny Park!",Rock,1
84,Foo Fighters,82,The Colour And The Shape,1021,Monkey Wrench,Rock,1
84,Foo Fighters,82,The Colour And The Shape,1026,My Hero,Rock,1
84,Foo Fighters,82,The Colour And The Shape,1023,My Poor Brain,Rock,1
84,Foo Fighters,82,The Colour And The Shape,1032,New Way Home,Rock,1
84,Foo Fighters,82,The Colour And The Shape,1027,See You,Rock,1
84,Foo Fighters,82,The Colour And The Shape,1025,Up In Arms,Rock,1
84,Foo Fighters,82,The Colour And The Shape,1031,Walking After You,Rock,1
84,Foo Fighters,82,The Colour And The Shape,1024,Wind Up,Rock,1
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1053,"Bad, Bad Leroy Brown",Easy Listening,12
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1049,Come Fly With Me,Easy Listening,12
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1045,Fly Me To The Moon,Easy Listening,12
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1041,For Once In My Life,Easy Listening,12
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1036,I Get A Kick Out Of You,Easy Listening,12
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1048,It Was A Very Good Year,Easy Listening,12
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1046,I've Got You Under My Skin,Easy Listening,12
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1056,L.A. Is My Lady,Easy Listening,12
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1042,Love And Marriage,Easy Listening,12
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1055,Loves Been Good To Me,Easy Listening,12
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1054,Mack The Knife,Easy Listening,12
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1038,Moon River,Easy Listening,12
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1044,My Kind Of Town,Easy Listening,12
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1033,My Way,Easy Listening,12
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1035,"New York, New York",Easy Listening,12
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1037,Something Stupid,Easy Listening,12
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1034,Strangers In The Night,Easy Listening,12
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1040,Summer Love,Easy Listening,12
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1050,That's Life,Easy Listening,12
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1047,The Best Is Yet To Come,Easy Listening,12
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1051,The Girl From Ipanema,Easy Listening,12
